"shape_id","shape_pt_lat","shape_pt_lon","shape_pt_sequence"
"4331","33.879150","-117.924340",10014
"4331","33.878700","-117.924330",10015
"4331","33.878400","-117.924330",10016
"4331","33.878260","-117.924330",10017
"4331","33.877690","-117.924330",10018
"4331","33.877600","-117.924330",10019
"4331","33.877550","-117.924330",10020
"4331","33.877550","-117.924330",20001
"4331","33.877410","-117.924330",20002
"4331","33.877220","-117.924330",20003
"4331","33.877020","-117.924330",20004
"4331","33.876420","-117.924340",20005
"4331","33.876040","-117.924350",20006
"4331","33.875890","-117.924350",20007
"4331","33.875600","-117.924350",20008
"4331","33.875430","-117.924350",20009
"4331","33.874930","-117.924350",20010
"4331","33.874670","-117.924340",20011
"4331","33.874490","-117.924340",20012
"4331","33.873930","-117.924340",20013
"4331","33.873940","-117.923630",20014
"4331","33.873940","-117.923480",20015
"4331","33.873940","-117.923480",30001
"4331","33.873940","-117.923380",30002
"4331","33.873940","-117.923090",30003
"4331","33.873950","-117.922760",30004
"4331","33.873950","-117.922470",30005
"4331","33.873960","-117.922120",30006
"4331","33.873980","-117.921500",30007
"4331","33.873990","-117.920890",30008
"4331","33.873990","-117.920790",30009
"4331","33.874020","-117.919850",30010
"4331","33.873877","-117.919850",30011
"4331","33.873877","-117.919850",40001
"4331","33.873390","-117.919850",40002
"4331","33.873260","-117.919840",40003
"4331","33.872980","-117.919840",40004
"4331","33.872900","-117.919840",40005
"4331","33.872720","-117.919840",40006
"4331","33.872400","-117.919840",40007
"4331","33.871910","-117.919830",40008
"4331","33.871400","-117.919820",40009
"4331","33.871030","-117.919820",40010
"4331","33.870920","-117.919820",40011
"4331","33.870566","-117.919820",40012
"4331","33.870566","-117.919820",50001
"4331","33.870390","-117.919820",50002
"4331","33.870390","-117.920140",50003
"4331","33.870390","-117.920430",50004
"4331","33.870380","-117.921110",50005
"4331","33.870380","-117.921490",50006
"4331","33.870370","-117.922080",50007
"4331","33.869910","-117.922080",50008
"4331","33.869790","-117.922080",50009
"4331","33.869770","-117.922450",50010
"4331","33.869760","-117.922640",50011
"4331","33.869432","-117.922633",50012
"4331","33.869432","-117.922633",60001
"4331","33.869320","-117.922630",60002
"4331","33.869310","-117.922080",60003
"4331","33.869460","-117.922080",60004
"4331","33.869640","-117.922080",60005
"4331","33.869790","-117.922080",60006
"4331","33.869910","-117.922080",60007
"4331","33.870370","-117.922080",60008
"4331","33.870370","-117.922590",60009
"4331","33.870370","-117.922910",60010
"4331","33.870370","-117.923100",60011
"4331","33.870360","-117.923730",60012
"4331","33.870360","-117.923920",60013
"4331","33.870360","-117.924310",60014
"4331","33.869870","-117.924310",60015
"4331","33.869690","-117.924310",60016
"4331","33.869531","-117.924310",60017
"4331","33.869531","-117.924310",70001
"4331","33.869410","-117.924310",70002
"4331","33.869000","-117.924310",70003
"4331","33.868580","-117.924300",70004
"4331","33.868290","-117.924300",70005
"4331","33.867320","-117.924290",70006
"4331","33.866850","-117.924280",70007
"4331","33.866710","-117.924280",70008
"4331","33.866480","-117.924280",70009
"4331","33.866200","-117.924270",70010
"4331","33.865720","-117.924270",70011
"4331","33.865170","-117.924280",70012
"4331","33.864890","-117.924280",70013
"4331","33.864602","-117.924280",70014
"4331","33.864602","-117.924280",80001
"4331","33.864570","-117.924280",80002
"4331","33.864480","-117.924280",80003
"4331","33.864140","-117.924280",80004
"4331","33.864050","-117.924280",80005
"4331","33.863930","-117.924280",80006
"4331","33.863510","-117.924280",80007
"4331","33.863210","-117.924280",80008
"4331","33.863090","-117.924280",80009
"4331","33.862970","-117.924280",80010
"4331","33.862920","-117.924280",80011
"4331","33.862810","-117.924320",80012
"4331","33.862630","-117.924320",80013
"4331","33.862470","-117.924330",80014
"4331","33.862240","-117.924340",80015
"4331","33.862113","-117.924323",80016
"4331","33.862113","-117.924323",90001
"4331","33.862010","-117.924310",90002
"4331","33.861940","-117.924290",90003
"4331","33.861890","-117.924290",90004
"4331","33.861810","-117.924290",90005
"4331","33.861790","-117.924290",90006
"4331","33.861500","-117.924290",90007
"4331","33.861240","-117.924290",90008
"4331","33.861050","-117.924280",90009
"4331","33.860910","-117.924320",90010
"4331","33.860760","-117.924340",90011
"4331","33.860630","-117.924350",90012
"4331","33.860550","-117.924350",90013
"4331","33.860440","-117.924350",90014
"4331","33.860310","-117.924350",90015
"4331","33.860100","-117.924360",90016
"4331","33.859500","-117.924370",90017
"4331","33.859000","-117.924380",90018
"4331","33.858864","-117.924380",90019
"4331","33.858864","-117.924380",100001
"4331","33.858800","-117.924380",100002
"4331","33.858600","-117.924380",100003
"4331","33.858410","-117.924380",100004
"4331","33.858240","-117.924380",100005
"4331","33.858010","-117.924380",100006
"4331","33.857830","-117.924380",100007
"4331","33.857400","-117.924370",100008
"4331","33.856930","-117.924370",100009
"4331","33.856310","-117.924360",100010
"4331","33.856205","-117.924358",100011
"4331","33.856205","-117.924358",110001
"4331","33.855650","-117.924350",110002
"4331","33.855420","-117.924350",110003
"4331","33.855010","-117.924350",110004
"4331","33.854300","-117.924340",110005
"4331","33.854180","-117.924350",110006
"4331","33.853970","-117.924340",110007
"4331","33.853780","-117.924340",110008
"4331","33.853760","-117.924340",110009
"4331","33.853510","-117.924350",110010
"4331","33.853120","-117.924320",110011
"4331","33.852770","-117.924300",110012
"4331","33.852580","-117.924290",110013
"4331","33.852410","-117.924290",110014
"4331","33.852350","-117.924290",110015
"4331","33.851920","-117.924290",110016
"4331","33.851720","-117.924290",110017
"4331","33.851370","-117.924290",110018
"4331","33.851340","-117.924290",110019
"4331","33.851250","-117.924280",110020
"4331","33.851140","-117.924270",110021
"4331","33.851061","-117.924260",110022
"4331","33.851061","-117.924260",120001
"4331","33.850990","-117.924250",120002
"4331","33.850790","-117.924200",120003
"4331","33.850540","-117.924210",120004
"4331","33.850420","-117.924210",120005
"4331","33.850180","-117.924210",120006
"4331","33.850090","-117.924210",120007
"4331","33.849820","-117.924210",120008
"4331","33.849400","-117.924200",120009
"4331","33.849300","-117.924200",120010
"4331","33.849050","-117.924200",120011
"4331","33.848650","-117.924200",120012
"4331","33.848330","-117.924160",120013
"4331","33.848150","-117.924130",120014
"4331","33.847770","-117.924010",120015
"4331","33.847580","-117.923950",120016
"4331","33.847540","-117.923940",120017
"4331","33.847442","-117.923913",120018
"4331","33.847442","-117.923913",130001
"4331","33.847210","-117.923850",130002
"4331","33.846630","-117.923670",130003
"4331","33.846610","-117.923660",130004
"4331","33.846500","-117.923620",130005
"4331","33.846070","-117.923480",130006
"4331","33.845090","-117.923160",130007
"4331","33.844030","-117.922810",130008
"4331","33.843740","-117.922710",130009
"4331","33.843420","-117.922610",130010
"4331","33.843113","-117.922512",130011
"4331","33.843113","-117.922512",140001
"4331","33.842950","-117.922460",140002
"4331","33.842530","-117.922320",140003
"4331","33.842300","-117.922240",140004
"4331","33.841170","-117.921860",140005
"4331","33.840710","-117.921700",140006
"4331","33.840350","-117.921580",140007
"4331","33.839130","-117.921190",140008
"4331","33.838720","-117.921058",140009
"4331","33.838720","-117.921058",150001
"4331","33.838540","-117.921000",150002
"4331","33.838100","-117.920860",150003
"4331","33.837530","-117.920670",150004
"4331","33.836820","-117.920440",150005
"4331","33.836390","-117.920270",150006
"4331","33.836220","-117.920260",150007
"4331","33.835930","-117.920190",150008
"4331","33.835680","-117.920100",150009
"4331","33.835270","-117.919960",150010
"4331","33.834830","-117.919820",150011
"4331","33.834790","-117.919810",150012
"4331","33.834180","-117.919620",150013
"4331","33.833805","-117.919497",150014
"4331","33.833805","-117.919497",160001
"4331","33.833660","-117.919450",160002
"4331","33.833080","-117.919270",160003
"4331","33.832830","-117.919180",160004
"4331","33.832680","-117.919130",160005
"4331","33.832570","-117.919090",160006
"4331","33.832440","-117.919050",160007
"4331","33.832370","-117.919020",160008
"4331","33.832010","-117.918900",160009
"4331","33.831740","-117.918810",160010
"4331","33.831599","-117.918766",160011
"4331","33.831599","-117.918766",170001
"4331","33.831320","-117.918680",170002
"4331","33.831120","-117.918620",170003
"4331","33.830910","-117.918550",170004
"4331","33.830740","-117.918500",170005
"4331","33.830470","-117.918410",170006
"4331","33.830350","-117.918370",170007
"4331","33.830290","-117.918350",170008
"4331","33.830210","-117.918320",170009
"4331","33.829978","-117.918248",170010
"4331","33.829978","-117.918248",180001
"4331","33.829790","-117.918190",180002
"4331","33.829750","-117.918180",180003
"4331","33.829240","-117.918010",180004
"4331","33.828120","-117.917640",180005
"4331","33.827771","-117.917523",180006
"4331","33.827771","-117.917523",190001
"4331","33.827610","-117.917470",190002
"4331","33.826980","-117.917260",190003
"4331","33.826660","-117.917160",190004
"4331","33.826160","-117.916990",190005
"4331","33.826050","-117.916950",190006
"4331","33.825720","-117.916850",190007
"4331","33.825530","-117.916790",190008
"4331","33.825400","-117.916680",190009
"4331","33.825148","-117.916594",190010
"4331","33.825148","-117.916594",200001
"4331","33.825020","-117.916550",200002
"4331","33.824920","-117.916520",200003
"4331","33.824600","-117.916410",200004
"4331","33.824240","-117.916290",200005
"4331","33.823250","-117.915960",200006
"4331","33.823140","-117.915920",200007
"4331","33.822820","-117.915810",200008
"4331","33.822630","-117.915750",200009
"4331","33.822430","-117.915680",200010
"4331","33.822200","-117.915610",200011
"4331","33.821840","-117.915490",200012
"4331","33.821569","-117.915400",200013
"4331","33.821569","-117.915400",210001
"4331","33.821540","-117.915390",210002
"4331","33.821460","-117.915360",210003
"4331","33.821250","-117.915290",210004
"4331","33.821110","-117.915250",210005
"4331","33.820940","-117.915200",210006
"4331","33.820710","-117.915100",210007
"4331","33.820650","-117.915080",210008
"4331","33.820590","-117.915070",210009
"4331","33.820290","-117.915000",210010
"4331","33.820220","-117.914980",210011
"4331","33.820150","-117.914980",210012
"4331","33.819980","-117.914980",210013
"4331","33.819790","-117.914980",210014
"4331","33.819570","-117.915010",210015
"4331","33.819320","-117.915040",210016
"4331","33.819270","-117.915050",210017
"4331","33.819060","-117.915110",210018
"4331","33.818890","-117.915160",210019
"4331","33.818690","-117.915226",210020
"4331","33.818690","-117.915226",220001
"4331","33.818680","-117.915230",220002
"4331","33.818420","-117.915310",220003
"4331","33.818180","-117.915350",220004
"4331","33.818030","-117.915500",220005
"4331","33.817590","-117.915510",220006
"4331","33.817390","-117.915520",220007
"4331","33.817120","-117.915500",220008
"4331","33.816340","-117.915490",220009
"4331","33.816000","-117.915490",220010
"4331","33.815840","-117.915480",220011
"4331","33.815520","-117.915470",220012
"4331","33.815300","-117.915450",220013
"4331","33.815210","-117.915450",220014
"4331","33.815040","-117.915450",220015
"4331","33.814960","-117.915450",220016
"4331","33.814600","-117.915430",220017
"4331","33.814450","-117.915430",220018
"4331","33.814160","-117.915420",220019
"4331","33.813880","-117.915420",220020
"4331","33.813420","-117.915400",220021
"4331","33.813120","-117.915400",220022
"4331","33.812690","-117.915400",220023
"4331","33.812580","-117.915400",220024
"4331","33.812130","-117.915400",220025
"4331","33.811970","-117.915400",220026
"4331","33.811690","-117.915410",220027
"4331","33.811230","-117.915420",220028
"4331","33.811040","-117.915420",220029
"4331","33.810690","-117.915430",220030
"4331","33.810600","-117.915430",220031
"4331","33.810270","-117.915440",220032
"4331","33.809940","-117.915440",220033
"4331","33.809731","-117.915440",220034
"4331","33.809731","-117.915440",230001
"4331","33.809390","-117.915440",230002
"4331","33.809220","-117.915440",230003
"4331","33.809150","-117.915440",230004
"4331","33.809070","-117.915440",230005
"4331","33.808880","-117.915440",230006
"4331","33.808690","-117.915440",230007
"4331","33.808100","-117.915440",230008
"4331","33.807840","-117.915440",230009
"4331","33.807610","-117.915440",230010
"4331","33.807400","-117.915430",230011
"4331","33.806950","-117.915430",230012
"4331","33.806460","-117.915430",230013
"4331","33.805280","-117.915430",230014
"4602","33.828460","-117.836160",630008
"4602","33.817290","-118.007427",160012
"4602","33.828090","-117.836150",630009
"4602","33.816663","-118.071810",10001
"4602","33.827980","-117.836150",630010
"4602","33.817290","-118.007427",170001
"4602","33.827660","-117.836140",630011
"4602","33.817070","-118.071810",10002
"4602","33.827514","-117.836140",630012
"4602","33.817290","-118.007250",170002
"4602","33.817140","-118.071810",10003
"4602","33.817300","-118.006530",170003
"4602","33.817340","-118.071810",10004
"4602","33.817310","-118.006030",170004
"4602","33.817610","-118.071810",10005
"4602","33.817310","-118.005600",170005
"4602","33.817610","-118.071350",10006
"4602","33.817310","-118.005230",170006
"4602","33.817610","-118.071338",10007
"4602","33.817320","-118.004580",170007
"4602","33.817610","-118.071338",20001
"4602","33.817320","-118.004220",170008
"4602","33.817610","-118.071250",20002
"4602","33.817320","-118.004020",170009
"4602","33.817610","-118.071060",20003
"4602","33.817320","-118.003450",170010
"4602","33.817610","-118.070720",20004
"4602","33.817330","-118.002860",170011
"4602","33.817610","-118.070330",20005
"4602","33.817330","-118.002730",170012
"4602","33.817610","-118.069730",20006
"4602","33.817330","-118.002500",170013
"4602","33.817610","-118.069380",20007
"4602","33.817330","-118.002350",170014
"4602","33.817610","-118.069210",20008
"4602","33.817340","-118.002060",170015
"4602","33.817610","-118.068810",20009
"4602","33.817348","-118.001666",170016
"4602","33.817610","-118.068600",20010
"4602","33.817348","-118.001666",180001
"4602","33.817610","-118.067850",20011
"4602","33.817350","-118.001570",180002
"4602","33.817610","-118.067410",20012
"4602","33.817350","-118.001410",180003
"4602","33.817610","-118.067140",20013
"4602","33.817350","-118.001180",180004
"4602","33.817600","-118.066830",20014
"4602","33.817350","-118.000880",180005
"4602","33.817600","-118.066760",20015
"4602","33.817350","-118.000790",180006
"4602","33.817600","-118.066180",20016
"4602","33.817350","-118.000440",180007
"4602","33.817600","-118.065722",20017
"4602","33.817360","-118.000040",180008
"4602","33.817600","-118.065722",30001
"4602","33.817360","-117.999940",180009
"4602","33.817600","-118.065550",30002
"4602","33.817360","-117.999470",180010
"4602","33.817600","-118.064090",30003
"4602","33.817365","-117.999101",180011
"4602","33.817600","-118.063900",30004
"4602","33.817365","-117.999101",190001
"4602","33.817600","-118.063870",30005
"4602","33.817380","-117.998150",190002
"4602","33.817600","-118.063820",30006
"4602","33.817380","-117.997510",190003
"4602","33.817600","-118.063130",30007
"4602","33.817380","-117.996730",190004
"4602","33.817530","-118.062960",30008
"4602","33.817380","-117.996630",190005
"4602","33.817530","-118.062830",30009
"4602","33.817382","-117.996361",190006
"4602","33.817530","-118.062633",30010
"4602","33.817382","-117.996361",200001
"4602","33.817530","-118.062633",40001
"4602","33.817390","-117.995370",200002
"4602","33.817530","-118.062630",40002
"4602","33.817390","-117.995080",200003
"4602","33.817530","-118.062440",40003
"4602","33.817390","-117.994840",200004
"4602","33.817530","-118.062280",40004
"4602","33.817400","-117.994660",200005
"4602","33.817530","-118.062030",40005
"4602","33.817400","-117.994470",200006
"4602","33.817530","-118.061580",40006
"4602","33.817400","-117.994350",200007
"4602","33.817530","-118.061030",40007
"4602","33.817410","-117.994260",200008
"4602","33.817530","-118.060340",40008
"4602","33.817410","-117.994150",200009
"4602","33.817530","-118.060240",40009
"4602","33.817410","-117.993960",200010
"4602","33.817530","-118.060020",40010
"4602","33.817420","-117.993620",200011
"4602","33.817530","-118.059800",40011
"4602","33.817430","-117.993390",200012
"4602","33.817530","-118.059390",40012
"4602","33.817430","-117.993160",200013
"4602","33.817520","-118.058170",40013
"4602","33.817437","-117.992774",200014
"4602","33.817520","-118.058080",40014
"4602","33.817437","-117.992774",210001
"4602","33.817520","-118.057726",40015
"4602","33.817440","-117.992600",210002
"4602","33.817520","-118.057726",50001
"4602","33.817440","-117.992500",210003
"4602","33.817520","-118.057690",50002
"4602","33.817440","-117.992440",210004
"4602","33.817520","-118.057320",50003
"4602","33.817450","-117.992000",210005
"4602","33.817490","-118.056940",50004
"4602","33.817450","-117.991780",210006
"4602","33.817400","-118.056460",50005
"4602","33.817450","-117.991280",210007
"4602","33.817340","-118.056240",50006
"4602","33.817450","-117.991150",210008
"4602","33.817120","-118.055630",50007
"4602","33.817450","-117.990580",210009
"4602","33.817030","-118.055310",50008
"4602","33.817450","-117.990500",210010
"4602","33.816930","-118.054810",50009
"4602","33.817450","-117.990090",210011
"4602","33.816870","-118.054420",50010
"4602","33.817454","-117.989944",210012
"4602","33.816837","-118.054017",50011
"4602","33.817454","-117.989944",220001
"4602","33.816837","-118.054017",60001
"4602","33.817460","-117.989670",220002
"4602","33.816830","-118.053930",60002
"4602","33.817460","-117.989410",220003
"4602","33.816790","-118.053380",60003
"4602","33.817460","-117.989310",220004
"4602","33.816790","-118.052810",60004
"4602","33.817470","-117.989020",220005
"4602","33.816790","-118.052700",60005
"4602","33.817470","-117.988950",220006
"4602","33.816790","-118.052420",60006
"4602","33.817480","-117.988260",220007
"4602","33.816790","-118.052240",60007
"4602","33.817480","-117.988020",220008
"4602","33.816800","-118.051850",60008
"4602","33.817480","-117.987870",220009
"4602","33.816800","-118.051720",60009
"4602","33.817480","-117.987810",220010
"4602","33.816830","-118.049270",60010
"4602","33.817480","-117.987750",220011
"4602","33.816840","-118.048430",60011
"4602","33.817490","-117.987030",220012
"4602","33.816844","-118.048059",60012
"4602","33.817490","-117.986920",220013
"4602","33.816844","-118.048059",70001
"4602","33.817500","-117.986080",220014
"4602","33.816860","-118.046470",70002
"4602","33.817500","-117.985910",220015
"4602","33.816860","-118.046310",70003
"4602","33.817510","-117.985660",220016
"4602","33.816860","-118.046090",70004
"4602","33.817510","-117.985530",220017
"4602","33.816860","-118.045640",70005
"4602","33.817510","-117.985430",220018
"4602","33.816867","-118.045001",70006
"4602","33.817510","-117.985240",220019
"4602","33.816867","-118.045001",80001
"4602","33.817520","-117.984850",220020
"4602","33.816870","-118.044780",80002
"4602","33.817520","-117.984550",220021
"4602","33.816870","-118.044630",80003
"4602","33.817520","-117.984250",220022
"4602","33.816870","-118.044600",80004
"4602","33.817520","-117.984181",220023
"4602","33.816870","-118.044230",80005
"4602","33.817520","-117.984181",230001
"4602","33.816870","-118.043880",80006
"4602","33.817520","-117.984090",230002
"4602","33.816880","-118.043150",80007
"4602","33.817520","-117.983840",230003
"4602","33.816880","-118.043050",80008
"4602","33.817520","-117.983690",230004
"4602","33.816890","-118.042620",80009
"4602","33.817520","-117.983490",230005
"4602","33.816900","-118.041610",80010
"4602","33.817520","-117.983310",230006
"4602","33.816910","-118.041180",80011
"4602","33.817520","-117.983040",230007
"4602","33.816910","-118.041130",80012
"4602","33.817520","-117.982930",230008
"4602","33.816910","-118.041130",90001
"4602","33.817520","-117.982520",230009
"4602","33.816920","-118.039390",90002
"4602","33.817520","-117.982370",230010
"4602","33.816930","-118.038780",90003
"4602","33.817530","-117.982080",230011
"4602","33.816940","-118.038280",90004
"4602","33.817540","-117.981590",230012
"4602","33.816940","-118.037810",90005
"4602","33.817540","-117.981179",230013
"4602","33.816940","-118.037730",90006
"4602","33.817540","-117.981179",240001
"4602","33.816950","-118.037400",90007
"4602","33.817540","-117.981130",240002
"4602","33.816960","-118.036820",90008
"4602","33.817550","-117.980530",240003
"4602","33.816966","-118.036465",90009
"4602","33.817560","-117.980390",240004
"4602","33.816966","-118.036465",100001
"4602","33.817560","-117.980290",240005
"4602","33.816970","-118.036270",100002
"4602","33.817560","-117.980150",240006
"4602","33.816970","-118.035960",100003
"4602","33.817560","-117.979700",240007
"4602","33.816970","-118.035570",100004
"4602","33.817560","-117.979470",240008
"4602","33.816970","-118.035280",100005
"4602","33.817580","-117.977820",240009
"4602","33.816980","-118.034660",100006
"4602","33.817590","-117.977240",240010
"4602","33.817000","-118.033410",100007
"4602","33.817590","-117.976870",240011
"4602","33.817000","-118.033070",100008
"4602","33.817590","-117.976490",240012
"4602","33.817010","-118.032410",100009
"4602","33.817590","-117.976340",240013
"4602","33.817027","-118.031551",100010
"4602","33.817600","-117.975850",240014
"4602","33.817027","-118.031551",110001
"4602","33.817600","-117.975501",240015
"4602","33.817030","-118.031390",110002
"4602","33.817600","-117.975501",250001
"4602","33.817030","-118.031070",110003
"4602","33.817600","-117.975280",250002
"4602","33.817030","-118.030740",110004
"4602","33.817600","-117.975180",250003
"4602","33.817030","-118.030600",110005
"4602","33.817610","-117.974920",250004
"4602","33.817040","-118.030310",110006
"4602","33.817610","-117.974870",250005
"4602","33.817040","-118.029980",110007
"4602","33.817610","-117.974700",250006
"4602","33.817040","-118.029880",110008
"4602","33.817610","-117.974460",250007
"4602","33.817040","-118.029610",110009
"4602","33.817620","-117.974020",250008
"4602","33.817040","-118.029430",110010
"4602","33.817620","-117.973860",250009
"4602","33.817040","-118.029150",110011
"4602","33.817620","-117.973740",250010
"4602","33.817040","-118.028980",110012
"4602","33.817620","-117.973450",250011
"4602","33.817050","-118.028320",110013
"4602","33.817630","-117.973000",250012
"4602","33.817050","-118.028160",110014
"4602","33.817640","-117.972100",250013
"4602","33.817050","-118.027940",110015
"4602","33.817650","-117.971790",250014
"4602","33.817060","-118.027640",110016
"4602","33.817650","-117.971640",250015
"4602","33.817060","-118.027510",110017
"4602","33.817660","-117.971190",250016
"4602","33.817060","-118.027172",110018
"4602","33.817660","-117.970890",250017
"4602","33.817060","-118.027172",120001
"4602","33.817660","-117.970559",250018
"4602","33.817060","-118.026920",120002
"4602","33.817660","-117.970559",260001
"4602","33.817060","-118.026660",120003
"4602","33.817660","-117.970340",260002
"4602","33.817070","-118.026350",120004
"4602","33.817660","-117.970260",260003
"4602","33.817070","-118.026270",120005
"4602","33.817660","-117.969890",260004
"4602","33.817070","-118.025980",120006
"4602","33.817660","-117.969830",260005
"4602","33.817070","-118.025840",120007
"4602","33.817660","-117.969640",260006
"4602","33.817080","-118.025280",120008
"4602","33.817660","-117.969610",260007
"4602","33.817080","-118.025040",120009
"4602","33.817660","-117.969370",260008
"4602","33.817080","-118.024640",120010
"4602","33.817670","-117.968970",260009
"4602","33.817080","-118.024290",120011
"4602","33.817670","-117.968820",260010
"4602","33.817080","-118.024130",120012
"4602","33.817680","-117.968610",260011
"4602","33.817090","-118.023860",120013
"4602","33.817680","-117.968330",260012
"4602","33.817094","-118.023555",120014
"4602","33.817680","-117.968140",260013
"4602","33.817094","-118.023555",130001
"4602","33.817681","-117.968116",260014
"4602","33.817100","-118.023070",130002
"4602","33.817681","-117.968116",270001
"4602","33.817100","-118.022920",130003
"4602","33.817690","-117.967840",270002
"4602","33.817100","-118.022660",130004
"4602","33.817690","-117.967640",270003
"4602","33.817110","-118.022230",130005
"4602","33.817700","-117.967000",270004
"4602","33.817110","-118.022060",130006
"4602","33.817700","-117.966820",270005
"4602","33.817110","-118.021780",130007
"4602","33.817710","-117.966350",270006
"4602","33.817120","-118.021380",130008
"4602","33.817710","-117.966270",270007
"4602","33.817130","-118.020800",130009
"4602","33.817710","-117.965920",270008
"4602","33.817130","-118.020420",130010
"4602","33.817720","-117.965450",270009
"4602","33.817130","-118.020150",130011
"4602","33.817720","-117.965270",270010
"4602","33.817130","-118.019720",130012
"4602","33.817720","-117.965020",270011
"4602","33.817180","-118.019500",130013
"4602","33.817730","-117.964510",270012
"4602","33.817180","-118.019250",130014
"4602","33.817748","-117.963592",270013
"4602","33.817184","-118.019116",130015
"4602","33.817748","-117.963592",280001
"4602","33.817184","-118.019116",140001
"4602","33.817750","-117.963470",280002
"4602","33.817190","-118.018940",140002
"4602","33.817750","-117.963260",280003
"4602","33.817190","-118.018760",140003
"4602","33.817750","-117.963200",280004
"4602","33.817190","-118.018640",140004
"4602","33.817750","-117.962830",280005
"4602","33.817200","-118.017820",140005
"4602","33.817750","-117.962300",280006
"4602","33.817200","-118.017320",140006
"4602","33.817760","-117.961770",280007
"4602","33.817210","-118.015830",140007
"4602","33.817760","-117.961530",280008
"4602","33.817210","-118.015570",140008
"4602","33.817770","-117.960800",280009
"4602","33.817210","-118.015378",140009
"4602","33.817770","-117.960450",280010
"4602","33.817210","-118.015378",150001
"4602","33.817770","-117.960240",280011
"4602","33.817210","-118.015060",150002
"4602","33.817780","-117.960020",280012
"4602","33.817220","-118.014590",150003
"4602","33.817780","-117.959850",280013
"4602","33.817220","-118.014490",150004
"4602","33.817780","-117.959800",280014
"4602","33.817220","-118.013890",150005
"4602","33.817780","-117.959590",280015
"4602","33.817240","-118.011830",150006
"4602","33.817780","-117.959340",280016
"4602","33.817250","-118.010800",150007
"4602","33.817779","-117.959287",280017
"4602","33.817260","-118.010280",150008
"4602","33.817779","-117.959287",290001
"4602","33.817260","-118.010160",150009
"4602","33.817770","-117.958940",290002
"4602","33.817260","-118.010031",150010
"4602","33.817780","-117.958410",290003
"4602","33.817260","-118.010031",160001
"4602","33.817780","-117.958250",290004
"4602","33.817260","-118.009900",160002
"4602","33.817780","-117.958000",290005
"4602","33.817260","-118.009810",160003
"4602","33.817780","-117.957880",290006
"4602","33.817260","-118.009520",160004
"4602","33.817790","-117.957630",290007
"4602","33.817260","-118.009330",160005
"4602","33.817790","-117.957530",290008
"4602","33.817260","-118.009140",160006
"4602","33.817790","-117.957380",290009
"4602","33.817260","-118.008930",160007
"4602","33.817800","-117.957020",290010
"4602","33.817280","-118.008130",160008
"4602","33.817800","-117.956730",290011
"4602","33.817280","-118.007920",160009
"4602","33.817800","-117.956540",290012
"4602","33.817280","-118.007750",160010
"4602","33.817800","-117.956430",290013
"4602","33.817290","-118.007560",160011
"4602","33.817810","-117.956150",290014
"4602","33.817810","-117.956080",290015
"4602","33.817810","-117.955760",290016
"4602","33.817810","-117.955660",290017
"4602","33.817810","-117.955610",290018
"4602","33.817810","-117.955460",290019
"4602","33.817810","-117.955390",290020
"4602","33.817810","-117.955330",290021
"4602","33.817810","-117.955240",290022
"4602","33.817810","-117.955090",290023
"4602","33.817810","-117.954930",290024
"4602","33.817810","-117.954820",290025
"4602","33.817820","-117.954520",290026
"4602","33.817827","-117.954066",290027
"4602","33.817827","-117.954066",300001
"4602","33.817830","-117.953880",300002
"4602","33.817830","-117.953780",300003
"4602","33.817840","-117.953160",300004
"4602","33.817840","-117.953080",300005
"4602","33.817840","-117.953020",300006
"4602","33.817850","-117.952570",300007
"4602","33.817850","-117.952210",300008
"4602","33.817850","-117.951890",300009
"4602","33.817850","-117.951660",300010
"4602","33.817850","-117.951520",300011
"4602","33.817860","-117.950870",300012
"4602","33.817860","-117.950830",300013
"4602","33.817870","-117.950600",300014
"4602","33.817880","-117.950110",300015
"4602","33.817880","-117.949688",300016
"4602","33.817880","-117.949688",310001
"4602","33.817880","-117.949510",310002
"4602","33.817880","-117.949410",310003
"4602","33.817880","-117.949240",310004
"4602","33.817880","-117.949120",310005
"4602","33.817880","-117.948790",310006
"4602","33.817890","-117.948070",310007
"4602","33.817890","-117.947950",310008
"4602","33.817890","-117.947810",310009
"4602","33.817890","-117.947540",310010
"4602","33.817890","-117.947480",310011
"4602","33.817900","-117.946770",310012
"4602","33.817900","-117.946440",310013
"4602","33.817900","-117.946350",310014
"4602","33.817900","-117.946180",310015
"4602","33.817900","-117.946129",310016
"4602","33.817900","-117.946129",320001
"4602","33.817900","-117.946000",320002
"4602","33.817910","-117.945680",320003
"4602","33.817860","-117.945420",320004
"4602","33.817860","-117.945320",320005
"4602","33.817860","-117.945200",320006
"4602","33.817860","-117.945010",320007
"4602","33.817860","-117.944930",320008
"4602","33.817860","-117.944720",320009
"4602","33.817860","-117.944630",320010
"4602","33.817860","-117.944490",320011
"4602","33.817860","-117.944120",320012
"4602","33.817860","-117.943910",320013
"4602","33.817860","-117.943680",320014
"4602","33.817870","-117.943320",320015
"4602","33.817870","-117.943260",320016
"4602","33.817870","-117.943080",320017
"4602","33.817870","-117.942930",320018
"4602","33.817870","-117.942860",320019
"4602","33.817870","-117.942530",320020
"4602","33.817870","-117.942290",320021
"4602","33.817880","-117.941800",320022
"4602","33.817880","-117.941530",320023
"4602","33.817880","-117.941350",320024
"4602","33.817880","-117.941060",320025
"4602","33.817880","-117.940830",320026
